+-----------------------------+------------------------------------------+----------+----------------------------------+-----+
| OreDict Key                 | Registry name                            | Meta/dmg | Display name                     | NBT |
| compressed6xCobblestone     | extrautils2:compressedcobblestone        |        5 | Sextuple Compressed Cobblestone  |     |
| compressed6xNetherrack      | extrautils2:compressednetherrack         |        5 | Sextuple Compressed Netherrack   |     |
| compressed7xCobblestone     | extrautils2:compressedcobblestone        |        6 | Septuple Compressed Cobblestone  |     |
| compressed8xCobblestone     | extrautils2:compressedcobblestone        |        7 | Octuple Compressed Cobblestone   |     |
| concrete                    | immersiveengineering:stone_decoration    |        5 | Concrete                         |     |
| concrete                    | immersiveengineering:stone_decoration    |        6 | Concrete Tile                    |     |
| craftingTableWood           | minecraft:crafting_table                 |        0 | Crafting Table                   |     |
| cropBeet                    | minecraft:beetroot                       |        0 | Beetroot                         |     |
| cropCarrot                  | minecraft:carrot                         |        0 | Carrot                           |     |
| cropChilipepper             | rustic:chili_pepper                      |        0 | Chili Pepper                     |     |
| cropGrape                   | rustic:grapes                            |        0 | Grapes                           |     |
| cropIronberry               | rustic:ironberries                       |        0 | Ironberries                      |     |
| cropNetherWart              | minecraft:nether_wart                    |        0 | Nether Wart                      |     |
| cropOlive                   | rustic:olives                            |        0 | Olives                           |     |
| cropPotato                  | minecraft:potato                         |        0 | Potato                           |     |
| cropTomato                  | rustic:tomato                            |        0 | Tomato                           |     |
| cropWheat                   | minecraft:wheat                          |        0 | Wheat                            |     |
| cropWildberry               | rustic:wildberries                       |        0 | Wildberries                      |     |
| crystalsPrismarine          | minecraft:prismarine_crystals            |        0 | Prismarine Crystals              |     |
| dirt                        | chisel:dirt                              |        0 | Dirt                             |     |
| dirt                        | chisel:dirt                              |        1 | Dirt                             |     |
| dirt                        | chisel:dirt                              |       10 | Dirt                             |     |
| dirt                        | chisel:dirt                              |       11 | Dirt                             |     |
| dirt                        | chisel:dirt                              |       12 | Dirt                             |     |
| dirt                        | chisel:dirt                              |       13 | Dirt                             |     |
| dirt                        | chisel:dirt                              |       14 | Dirt                             |     |
| dirt                        | chisel:dirt                              |       15 | Dirt                             |     |
| dirt                        | chisel:dirt                              |        2 | Dirt                             |     |
| dirt                        | chisel:dirt                              |        3 | Dirt                             |     |
| dirt                        | chisel:dirt                              |        4 | Dirt                             |     |
| dirt                        | chisel:dirt                              |        5 | Dirt                             |     |
| dirt                        | chisel:dirt                              |        6 | Dirt                             |     |
| dirt                        | chisel:dirt                              |        7 | Dirt                             |     |
| dirt                        | chisel:dirt                              |        8 | Dirt                             |     |
| dirt                        | chisel:dirt                              |        9 | Dirt                             |     |
| dirt                        | minecraft:dirt                           |        0 | Dirt                             |     |
| drawerBasic                 | storagedrawers:basicdrawers              |    32767 | (WILDCARD)                       |     |
| drawerTrim                  | storagedrawers:trim                      |    32767 | (WILDCARD)                       |     |
| dreamwood                   | botania:dreamwood                        |        0 | Dreamwood                        |     |
| dreamwoodTwig               | botania:manaresource                     |       13 | Dreamwood Twig                   |     |
| dropofevil                  | extrautils2:ingredients                  |       10 | Drop of Evil                     |     |
| dustAluminum                | immersiveengineering:metal               |       10 | Aluminium Grit                   |     |
| dustAsh                     | embers:dust_ash                          |        0 | Ash Pile                         |     |
| dustAshes                   | embers:dust_ash                          |        0 | Ash Pile                         |     |
| dustAstralStarmetal         | astralsorcery:itemcraftingcomponent      |        2 | Stardust                         |     |
| dustCoke                    | immersiveengineering:material            |       17 | Coke Dust                        |     |
| dustConstantan              | immersiveengineering:metal               |       15 | Constantan Grit                  |     |
| dustCopper                  | immersiveengineering:metal               |        9 | Copper Grit                      |     |
| dustElectrum                | immersiveengineering:metal               |       16 | Electrum Grit                    |     |
| dustGlowstone               | minecraft:glowstone_dust                 |        0 | Glowstone Dust                   |     |
| dustGold                    | immersiveengineering:metal               |       19 | Gold Grit                        |     |
| dustHOPGraphite             | immersiveengineering:material            |       18 | HOP Graphite Dust                |     |
| dustIron                    | immersiveengineering:metal               |       18 | Iron Grit                        |     |
| dustLead                    | immersiveengineering:metal               |       11 | Lead Grit                        |     |
| dustLunar                   | extrautils2:ingredients                  |        3 | Lunar Reactive Dust              |     |
| dustNickel                  | immersiveengineering:metal               |       13 | Nickel Grit                      |     |
| dustPrismarine              | minecraft:prismarine_crystals            |        0 | Prismarine Crystals              |     |
| dustPsi                     | psi:material                             |        0 | Psidust                          |     |
| dustRedstone                | minecraft:redstone                       |        0 | Redstone                         |     |
| dustSalt                    | animania:salt                            |        0 | Salt                             |     |
| dustSaltpeter               | immersiveengineering:material            |       24 | Nitrate Dust                     |     |
| dustSilver                  | immersiveengineering:metal               |       12 | Silver Grit                      |     |
| dustSteel                   | immersiveengineering:metal               |       17 | Steel Grit                       |     |
| dustSulfur                  | immersiveengineering:material            |       25 | Sulfur Dust                      |     |
| dustTinyIron                | rustic:dust_tiny_iron                    |        0 | Tiny Pile of Iron Dust           |     |
| dustUranium                 | immersiveengineering:metal               |       14 | Uranium Grit                     |     |
| dye                         | botania:dye                              |    32767 | (WILDCARD)                       |     |
| dye                         | extrautils2:ingredients                  |       14 | Blue Dye                         |     |
| dye                         | minecraft:dye                            |    32767 | (WILDCARD)                       |     |
| dye                         | plants2:generic                          |        1 | Black Dye                        |     |
| dye                         | plants2:generic                          |        2 | Blue Dye                         |     |
| dye                         | plants2:generic                          |        3 | Brown Dye                        |     |
| dye                         | plants2:generic                          |        4 | White Dye                        |     |
| dyeBlack                    | botania:dye                              |       15 | Floral Black Powder              |     |
| dyeBlack                    | minecraft:dye                            |        0 | Ink Sac                          |     |
| dyeBlack                    | plants2:generic                          |        1 | Black Dye                        |     |
| dyeBlue                     | botania:dye                              |       11 | Floral Blue Powder               |     |
| dyeBlue                     | extrautils2:ingredients                  |       14 | Blue Dye                         |     |
| dyeBlue                     | minecraft:dye                            |        4 | Lapis Lazuli                     |     |
| dyeBlue                     | plants2:generic                          |        2 | Blue Dye                         |     |
| dyeBrown                    | botania:dye                              |       12 | Floral Brown Powder              |     |
| dyeBrown                    | minecraft:dye                            |        3 | Cocoa Beans                      |     |
| dyeBrown                    | plants2:generic                          |        3 | Brown Dye                        |     |
| dyeCyan                     | botania:dye                              |        9 | Floral Cyan Powder               |     |
| dyeCyan                     | minecraft:dye                            |        6 | Cyan Dye                         |     |
| dyeGray                     | botania:dye                              |        7 | Floral Gray Powder               |     |
| dyeGray                     | minecraft:dye                            |        8 | Gray Dye                         |     |
| dyeGreen                    | botania:dye                              |       13 | Floral Green Powder              |     |
| dyeGreen                    | minecraft:dye                            |        2 | Cactus Green                     |     |
| dyeLightBlue                | botania:dye                              |        3 | Floral Light Blue Powder         |     |
| dyeLightBlue                | minecraft:dye                            |       12 | Light Blue Dye                   |     |
| dyeLightGray                | botania:dye                              |        8 | Floral Light Gray Powder         |     |
| dyeLightGray                | minecraft:dye                            |        7 | Light Gray Dye                   |     |
| dyeLime                     | botania:dye                              |        5 | Floral Lime Powder               |     |
| dyeLime                     | minecraft:dye                            |       10 | Lime Dye                         |     |
| dyeMagenta                  | botania:dye                              |        2 | Floral Magenta Powder            |     |
| dyeMagenta                  | extrautils2:ingredients                  |        3 | Lunar Reactive Dust              |     |
| dyeMagenta                  | minecraft:dye                            |       13 | Magenta Dye                      |     |
| dyeOrange                   | botania:dye                              |        1 | Floral Orange Powder             |     |
| dyeOrange                   | minecraft:dye                            |       14 | Orange Dye                       |     |
| dyePink                     | botania:dye                              |        6 | Floral Pink Powder               |     |
| dyePink                     | minecraft:dye                            |        9 | Pink Dye                         |     |
| dyePurple                   | botania:dye                              |       10 | Floral Purple Powder             |     |
| dyePurple                   | minecraft:dye                            |        5 | Purple Dye                       |     |
| dyeRed                      | botania:dye                              |       14 | Floral Red Powder                |     |
| dyeRed                      | minecraft:dye                            |        1 | Rose Red                         |     |
| dyeRed                      | rustic:wildberries                       |        0 | Wildberries                      |     |
| dyeWhite                    | botania:dye                              |        0 | Floral White Powder              |     |
| dyeWhite                    | minecraft:dye                            |       15 | Bone Meal                        |     |
| dyeWhite                    | plants2:generic                          |        4 | White Dye                        |     |
| dyeYellow                   | botania:dye                              |        4 | Floral Yellow Powder             |     |
| dyeYellow                   | minecraft:dye                            |       11 | Dandelion Yellow                 |     |
| egg                         | animania:brown_egg                       |        0 | Egg                              |     |
| egg                         | animania:peacock_egg_blue                |        0 | Peafowl Egg                      |     |
| egg                         | animania:peacock_egg_white               |        0 | Peafowl Egg                      |     |
| egg                         | minecraft:egg                            |        0 | Egg                              |     |
| electronTube                | immersiveengineering:material            |       26 | Vacuum Tube                      |     |
| elvenDragonstone            | botania:manaresource                     |        9 | Dragonstone                      |     |
| elvenPixieDust              | botania:manaresource                     |        8 | Pixie Dust                       |     |
| enderpearl                  | minecraft:ender_pearl                    |        0 | Ender Pearl                      |     |
| endstone                    | chisel:endstone                          |        0 | Endstone                         |     |
| endstone                    | chisel:endstone                          |        1 | Endstone                         |     |
| endstone                    | chisel:endstone                          |       10 | Endstone                         |     |
| endstone                    | chisel:endstone                          |       11 | Endstone                         |     |
| endstone                    | chisel:endstone                          |       12 | Endstone                         |     |
| endstone                    | chisel:endstone                          |       13 | Endstone                         |     |
| endstone                    | chisel:endstone                          |       14 | Endstone                         |     |
| endstone                    | chisel:endstone                          |       15 | Endstone                         |     |
| endstone                    | chisel:endstone                          |        2 | Endstone                         |     |
| endstone                    | chisel:endstone                          |        3 | Endstone                         |     |
| endstone                    | chisel:endstone                          |        4 | Endstone                         |     |
| endstone                    | chisel:endstone                          |        5 | Endstone                         |     |
| endstone                    | chisel:endstone                          |        6 | Endstone                         |     |
| endstone                    | chisel:endstone                          |        7 | Endstone                         |     |
| endstone                    | chisel:endstone                          |        8 | Endstone                         |     |
| endstone                    | chisel:endstone                          |        9 | Endstone                         |     |
| endstone                    | chisel:endstone1                         |        0 | Endstone                         |     |
| endstone                    | chisel:endstone1                         |        1 | Endstone                         |     |
| endstone                    | chisel:endstone1                         |        2 | Endstone                         |     |
| endstone                    | chisel:endstone1                         |        3 | Endstone                         |     |
| endstone                    | chisel:endstone1                         |        4 | Endstone                         |     |
| endstone                    | chisel:endstone1                         |        5 | Endstone                         |     |
| endstone                    | chisel:endstone1                         |        6 | Endstone                         |     |
| endstone                    | chisel:endstone1                         |        7 | Endstone                         |     |
| endstone                    | chisel:endstone1                         |        8 | Endstone                         |     |
| endstone                    | chisel:endstone1                         |        9 | Endstone                         |     |
| endstone                    | chisel:endstone2                         |        0 | Endstone                         |     |
| endstone                    | chisel:endstone2                         |        1 | Endstone                         |     |
| endstone                    | chisel:endstone2                         |        2 | Endstone                         |     |
| endstone                    | chisel:endstone2                         |        3 | Endstone                         |     |
| endstone                    | chisel:endstone2                         |        4 | Endstone                         |     |
| endstone                    | chisel:endstone2                         |        5 | Endstone                         |     |
| endstone                    | chisel:endstone2                         |        6 | Endstone                         |     |
| endstone                    | minecraft:end_stone                      |        0 | End Stone                        |     |
| eternalLifeEssence          | botania:manaresource                     |        5 | Gaia Spirit                      |     |
| eyeofredstone               | extrautils2:ingredients                  |        2 | Eye of Redstone                  |     |
| fabricHemp                  | immersiveengineering:material            |        5 | Tough Fabric                     |     |
| feather                     | animania:blue_peacock_feather            |        0 | Blue Peacock Feather             |     |
| feather                     | animania:charcoal_peacock_feather        |        0 | Charcoal Peacock Feather         |     |
| feather                     | animania:opal_peacock_feather            |        0 | Opal Peacock Feather             |     |
| feather                     | animania:peach_peacock_feather           |        0 | Peach Peacock Feather            |     |
| feather                     | animania:purple_peacock_feather          |        0 | Purple Peacock Feather           |     |
| feather                     | animania:taupe_peacock_feather           |        0 | Taupe Peacock Feather            |     |
| feather                     | animania:white_peacock_feather           |        0 | White Peacock Feather            |     |
| feather                     | minecraft:feather                        |        0 | Feather                          |     |
| fenceAluminum               | immersiveengineering:metal_decoration1   |        4 | Aluminium Fence                  |     |
| fenceSteel                  | immersiveengineering:metal_decoration1   |        0 | Steel Fence                      |     |
| fenceTreatedWood            | immersiveengineering:wooden_decoration   |        0 | Treated Wood Fence               |     |
| fiberHemp                   | immersiveengineering:material            |        4 | Industrial Hemp Fiber            |     |
| foodCheese                  | animania:friesian_cheese_wedge           |        0 | Cheese Wedge (Friesian)          |     |
| foodCheese                  | animania:goat_cheese_wedge               |        0 | Cheese Wedge (Goat)              |     |
| foodCheese                  | animania:holstein_cheese_wedge           |        0 | Cheese Wedge (Holstein)          |     |
| foodCheese                  | animania:sheep_cheese_wedge              |        0 | Cheese Wedge (Sheep)             |     |
| foodMeats                   | animania:cooked_angus_roast              |        0 | Roast Beef (Angus)               |     |
| foodMeats                   | animania:cooked_angus_steak              |        0 | Cooked Steak (Angus)             |     |
| foodMeats                   | animania:cooked_chevon                   |        0 | item.animania_cooked_chevon.name |     |
| foodMeats                   | animania:cooked_duroc_bacon              |        0 | Bacon (Duroc)                    |     |
| foodMeats                   | animania:cooked_duroc_roast              |        0 | Roast Pork (Duroc)               |     |
| foodMeats                   | animania:cooked_frog_legs                |        0 | Cooked Frog Legs                 |     |
| foodMeats                   | animania:cooked_hampshire_bacon          |        0 | Bacon (Hampshire)                |     |
| foodMeats                   | animania:cooked_hampshire_roast          |        0 | Roast Pork (Hampshire)           |     |
| foodMeats                   | animania:cooked_hereford_roast           |        0 | Roast Beef (Hereford)            |     |
| foodMeats                   | animania:cooked_hereford_steak           |        0 | Cooked Steak (Hereford)          |     |
| foodMeats                   | animania:cooked_large_black_bacon        |        0 | Bacon (Large Black)              |     |
| foodMeats                   | animania:cooked_large_black_roast        |        0 | Roast Pork (Large Black)         |     |
| foodMeats                   | animania:cooked_longhorn_roast           |        0 | Roast Beef (Longhorn)            |     |
| foodMeats                   | animania:cooked_longhorn_steak           |        0 | Cooked Steak (Longhorn)          |     |
| foodMeats                   | animania:cooked_old_spot_bacon           |        0 | Bacon (Old Spot)                 |     |
| foodMeats                   | animania:cooked_old_spot_roast           |        0 | Roast Pork (Old Spot)            |     |
| foodMeats                   | animania:cooked_orpington_chicken        |        0 | Roast Chicken (Orpington)        |     |
| foodMeats                   | animania:cooked_plymouth_rock_chicken    |        0 | Roast Chicken (Plymouth Rock)    |     |
| foodMeats                   | animania:cooked_prime_bacon              |        0 | Roast Prime Bacon                |     |
| foodMeats                   | animania:cooked_prime_beef               |        0 | Roast Prime Beef                 |     |
| foodMeats                   | animania:cooked_prime_chevon             |        0 | Cooked Prime Chevon              |     |
| foodMeats                   | animania:cooked_prime_chicken            |        0 | Roast Prime Chicken              |     |
| foodMeats                   | animania:cooked_prime_mutton             |        0 | Cooked Prime Mutton              |     |
| foodMeats                   | animania:cooked_prime_pork               |        0 | Roast Prime Pork                 |     |
| foodMeats                   | animania:cooked_prime_rabbit             |        0 | Cooked Prime Rabbit              |     |
| foodMeats                   | animania:cooked_prime_steak              |        0 | Roast Prime Steak                |     |
| foodMeats                   | animania:cooked_rhode_island_red_chicken |        0 | Roast Chicken (Rhode Island Red) |     |
| foodMeats                   | animania:cooked_wyandotte_chicken        |        0 | Roast Chicken (Wyandotte)        |     |
| foodMeats                   | animania:raw_angus_beef                  |        0 | Raw Beef (Angus)                 |     |
| foodMeats                   | animania:raw_angus_steak                 |        0 | Raw Steak (Angus)                |     |
| foodMeats                   | animania:raw_chevon                      |        0 | Raw Chevon                       |     |
| foodMeats                   | animania:raw_duroc_bacon                 |        0 | Raw Bacon (Duroc)                |     |
| foodMeats                   | animania:raw_duroc_pork                  |        0 | Raw Pork (Duroc)                 |     |
| foodMeats                   | animania:raw_hampshire_bacon             |        0 | Raw Bacon (Hampshire)            |     |
| foodMeats                   | animania:raw_hampshire_pork              |        0 | Raw Pork (Hampshire)             |     |
| foodMeats                   | animania:raw_hereford_beef               |        0 | Raw Beef (Hereford)              |     |
| foodMeats                   | animania:raw_hereford_steak              |        0 | Raw Steak (Hereford)             |     |
| foodMeats                   | animania:raw_large_black_bacon           |        0 | Raw Bacon (Large Black)          |     |
| foodMeats                   | animania:raw_large_black_pork            |        0 | Raw Pork (Large Black)           |     |
| foodMeats                   | animania:raw_longhorn_beef               |        0 | Raw Beef (Longhorn)              |     |
| foodMeats                   | animania:raw_longhorn_steak              |        0 | Raw Steak (Longhorn)             |     |
| foodMeats                   | animania:raw_old_spot_bacon              |        0 | Raw Bacon (Old Spot)             |     |
| foodMeats                   | animania:raw_old_spot_pork               |        0 | Raw Pork (Old Spot)              |     |
| foodMeats                   | animania:raw_orpington_chicken           |        0 | Raw Chicken (Orpington)          |     |
| foodMeats                   | animania:raw_plymouth_rock_chicken       |        0 | Raw Chicken (Plymouth Rock)      |     |
| foodMeats                   | animania:raw_prime_bacon                 |        0 | Raw Prime Bacon                  |     |
| foodMeats                   | animania:raw_prime_beef                  |        0 | Raw Prime Beef                   |     |
| foodMeats                   | animania:raw_prime_chevon                |        0 | Raw Prime Chevon                 |     |
| foodMeats                   | animania:raw_prime_chicken               |        0 | Raw Prime Chicken                |     |
| foodMeats                   | animania:raw_prime_mutton                |        0 | Raw Prime Mutton                 |     |
| foodMeats                   | animania:raw_prime_pork                  |        0 | Raw Prime Pork                   |     |
| foodMeats                   | animania:raw_prime_rabbit                |        0 | Raw Prime Rabbit                 |     |
| foodMeats                   | animania:raw_prime_steak                 |        0 | Raw Prime Steak                  |     |
| foodMeats                   | animania:raw_rhode_island_red_chicken    |        0 | Raw Chicken (Rhode Island Red)   |     |
| foodMeats                   | animania:raw_wyandotte_chicken           |        0 | Raw Chicken (Wyandotte)          |     |
| foodSalt                    | animania:salt                            |        0 | Salt                             |     |
| fuelCoke                    | immersiveengineering:material            |        6 | Coal Coke                        |     |
| gaiaIngot                   | botania:manaresource                     |       14 | Gaia Spirit Ingot                |     |
| gearDiamond                 | teslacorelib:gear_diamond                |        0 | Diamond Gear                     |     |
| gearGold                    | teslacorelib:gear_gold                   |        0 | Gold Gear                        |     |
| gearIron                    | teslacorelib:gear_iron                   |        0 | Iron Gear                        |     |
| gearRedstone                | extrautils2:ingredients                  |        1 | Redstone Gear                    |     |
| gearStone                   | teslacorelib:gear_stone                  |        0 | Stone Gear                       |     |
| gearWood                    | teslacorelib:gear_wood                   |        0 | Wood Gear                        |     |
| gemAquamarine               | astralsorcery:itemcraftingcomponent      |        0 | Aquamarine                       |     |
| gemDiamond                  | minecraft:diamond                        |        0 | Diamond                          |     |
| gemEmerald                  | minecraft:emerald                        |        0 | Emerald                          |     |
| gemEnderBiotite             | quark:biotite                            |        0 | Ender Biotite                    |     |
| gemLapis                    | minecraft:dye                            |        4 | Lapis Lazuli                     |     |
| gemMoon                     | extrautils2:ingredients                  |        5 | Moon Stone                       |     |
| gemPrismarine               | minecraft:prismarine_shard               |        0 | Prismarine Shard                 |     |
| gemPsi                      | psi:material                             |        2 | Psigem                           |     |
| gemQuartz                   | minecraft:quartz                         |        0 | Nether Quartz                    |     |
| gemRedstone                 | extrautils2:ingredients                  |        0 | Resonating Redstone Crystal      |     |
| glowstone                   | chisel:glowstone                         |        0 | Glowstone                        |     |
| glowstone                   | chisel:glowstone                         |        1 | Glowstone                        |     |
| glowstone                   | chisel:glowstone                         |       10 | Glowstone                        |     |
| glowstone                   | chisel:glowstone                         |       11 | Glowstone                        |     |
| glowstone                   | chisel:glowstone                         |       12 | Glowstone                        |     |
| glowstone                   | chisel:glowstone                         |       13 | Glowstone                        |     |
| glowstone                   | chisel:glowstone                         |       14 | Glowstone                        |     |
| glowstone                   | chisel:glowstone                         |       15 | Glowstone                        |     |
| glowstone                   | chisel:glowstone                         |        2 | Glowstone                        |     |
| glowstone                   | chisel:glowstone                         |        3 | Glowstone                        |     |
| glowstone                   | chisel:glowstone                         |        4 | Glowstone                        |     |
| glowstone                   | chisel:glowstone                         |        5 | Glowstone                        |     |
| glowstone                   | chisel:glowstone                         |        6 | Glowstone                        |     |
| glowstone                   | chisel:glowstone                         |        7 | Glowstone                        |     |
| glowstone                   | chisel:glowstone                         |        8 | Glowstone                        |     |
| glowstone                   | chisel:glowstone                         |        9 | Glowstone                        |     |
| glowstone                   | chisel:glowstone1                        |        0 | Glowstone                        |     |
| glowstone                   | chisel:glowstone1                        |        1 | Glowstone                        |     |
| glowstone                   | chisel:glowstone1                        |       10 | Glowstone                        |     |
| glowstone                   | chisel:glowstone1                        |       11 | Glowstone                        |     |
| glowstone                   | chisel:glowstone1                        |       12 | Glowstone                        |     |
| glowstone                   | chisel:glowstone1                        |       13 | Glowstone                        |     |
| glowstone                   | chisel:glowstone1                        |       14 | Glowstone                        |     |
| glowstone                   | chisel:glowstone1                        |       15 | Glowstone                        |     |
| glowstone                   | chisel:glowstone1                        |        2 | Glowstone                        |     |
| glowstone                   | chisel:glowstone1                        |        3 | Glowstone                        |     |
| glowstone                   | chisel:glowstone1                        |        4 | Glowstone                        |     |
| glowstone                   | chisel:glowstone1                        |        5 | Glowstone                        |     |
| glowstone                   | chisel:glowstone1                        |        6 | Glowstone                        |     |
| glowstone                   | chisel:glowstone1                        |        7 | Glowstone                        |     |
| glowstone                   | chisel:glowstone1                        |        8 | Glowstone                        |     |
| glowstone                   | chisel:glowstone1                        |        9 | Glowstone                        |     |
| glowstone                   | chisel:glowstone2                        |        0 | Glowstone                        |     |
| glowstone                   | minecraft:glowstone                      |        0 | Glowstone                        |     |
| grass                       | minecraft:grass                          |        0 | Grass Block                      |     |
| gravel                      | minecraft:gravel                         |        0 | Gravel                           |     |
| gunpowder                   | minecraft:gunpowder                      |        0 | Gunpowder                        |     |
| hardenedClay                | chisel:hardenedclay                      |        0 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay                      |        1 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay                      |       10 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay                      |       11 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay                      |       12 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay                      |       13 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay                      |       14 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay                      |       15 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay                      |        2 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay                      |        3 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay                      |        4 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay                      |        5 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay                      |        6 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay                      |        7 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay                      |        8 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay                      |        9 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay1                     |        0 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay1                     |        1 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay1                     |        2 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay1                     |        3 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay1                     |        4 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay1                     |        5 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay1                     |        6 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay1                     |        7 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay1                     |        8 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay1                     |        9 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay2                     |        0 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay2                     |        1 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay2                     |        2 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay2                     |        3 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay2                     |        4 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay2                     |        5 | Hardened Clay                    |     |
| hardenedClay                | chisel:hardenedclay2                     |        6 | Hardened Clay                    |     |
| hardenedClay                | minecraft:hardened_clay                  |    32767 | (WILDCARD)                       |     |
| ice                         | chisel:ice                               |        0 | Ice                              |     |
| ice                         | chisel:ice                               |        1 | Ice                              |     |
| ice                         | chisel:ice                               |       10 | Ice                              |     |
| ice                         | chisel:ice                               |       11 | Ice                              |     |
| ice                         | chisel:ice                               |       12 | Ice                              |     |
| ice                         | chisel:ice                               |       13 | Ice                              |     |
| ice                         | chisel:ice                               |       14 | Ice                              |     |
| ice                         | chisel:ice                               |       15 | Ice                              |     |
| ice                         | chisel:ice                               |        2 | Ice                              |     |
| ice                         | chisel:ice                               |        3 | Ice                              |     |
| ice                         | chisel:ice                               |        4 | Ice                              |     |
| ice                         | chisel:ice                               |        5 | Ice                              |     |
| ice                         | chisel:ice                               |        6 | Ice                              |     |
| ice                         | chisel:ice                               |        7 | Ice                              |     |
| ice                         | chisel:ice                               |        8 | Ice                              |     |
| ice                         | chisel:ice                               |        9 | Ice                              |     |
| ice                         | chisel:ice1                              |        0 | Ice                              |     |
| ice                         | chisel:ice1                              |        1 | Ice                              |     |
| ice                         | chisel:ice1                              |       10 | Ice                              |     |
| ice                         | chisel:ice1                              |       11 | Ice                              |     |
| ice                         | chisel:ice1                              |       12 | Ice                              |     |
| ice                         | chisel:ice1                              |       13 | Ice                              |     |
| ice                         | chisel:ice1                              |       14 | Ice                              |     |
| ice                         | chisel:ice1                              |       15 | Ice                              |     |
| ice                         | chisel:ice1                              |        2 | Ice                              |     |
| ice                         | chisel:ice1                              |        3 | Ice                              |     |
| ice                         | chisel:ice1                              |        4 | Ice                              |     |
| ice                         | chisel:ice1                              |        5 | Ice                              |     |
| ice                         | chisel:ice1                              |        6 | Ice                              |     |
| ice                         | chisel:ice1                              |        7 | Ice                              |     |
| ice                         | chisel:ice1                              |        8 | Ice                              |     |
| ice                         | chisel:ice1                              |        9 | Ice                              |     |
| ice                         | chisel:ice2                              |        0 | Ice                              |     |
| ice                         | chisel:icepillar                         |        0 | Ice Pillar                       |     |
| ice                         | chisel:icepillar                         |        1 | Ice Pillar                       |     |
| ice                         | chisel:icepillar                         |        2 | Ice Pillar                       |     |
| ice                         | chisel:icepillar                         |        3 | Ice Pillar                       |     |
