+-------------------------------------+--------------------------------------------------------------+---------+----------+---------+-----------+------------------------------------------------------+--------+-------------------------------------------+---------------------------------------------------------------------------------------------------------------------------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
NOTE: The metadata value displayed is from the ItemStacks from getSubBlocks(), it's NOT necessarily the metadata value in world!!
NOTE: For blocks, Subtypes = true is only based on the number of returned ItemStacks from getSubBlocks() being > 1
NOTE: For blocks, Subtypes = ? means that Item.getItemFromBlock(block) returned null or the command was run on the server side
The Exists column indicates whether the block currently exists in the game,
or is just a placeholder dummy air block for a remove block read from the block ID map in the level.dat file
+-------------------------------------+--------------------------------------------------------------+---------+----------+---------+-----------+------------------------------------------------------+--------+-------------------------------------------+---------------------------------------------------------------------------------------------------------------------------------------------------------------+
| Mod name                            | Registry name                                                | BlockID | Subtypes | Item ID | Item meta | Display name                                         | Exists | Ore Dict keys                             | NBT                                                                                                                                                           |
| Chisel                              | chisel:endstone2                                             |     842 |     true |    4725 |         5 | Endstone                                             | true   | endstone                                  |                                                                                                                                                               |
| Chisel                              | chisel:endstone2                                             |     842 |     true |    4725 |         6 | Endstone                                             | true   | endstone                                  |                                                                                                                                                               |
| Chisel                              | chisel:energizedvoidstone                                    |     936 |     true |    4819 |         0 | Primal Voidstone                                     | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:energizedvoidstone                                    |     936 |     true |    4819 |         1 | Primal Voidstone                                     | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:energizedvoidstone                                    |     936 |     true |    4819 |         2 | Primal Voidstone                                     | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:energizedvoidstone                                    |     936 |     true |    4819 |         3 | Primal Voidstone                                     | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:energizedvoidstone                                    |     936 |     true |    4819 |         4 | Primal Voidstone                                     | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:energizedvoidstone                                    |     936 |     true |    4819 |         5 | Primal Voidstone                                     | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:energizedvoidstone                                    |     936 |     true |    4819 |         6 | Primal Voidstone                                     | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:energizedvoidstone                                    |     936 |     true |    4819 |         7 | Primal Voidstone                                     | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:factory                                               |     843 |     true |    4726 |         0 | Factory Block                                        | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:factory                                               |     843 |     true |    4726 |         1 | Factory Block                                        | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:factory                                               |     843 |     true |    4726 |        10 | Factory Block                                        | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:factory                                               |     843 |     true |    4726 |        11 | Factory Block                                        | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:factory                                               |     843 |     true |    4726 |        12 | Factory Block                                        | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:factory                                               |     843 |     true |    4726 |        13 | Factory Block                                        | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:factory                                               |     843 |     true |    4726 |        14 | Factory Block                                        | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:factory                                               |     843 |     true |    4726 |        15 | Factory Block                                        | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:factory                                               |     843 |     true |    4726 |         2 | Factory Block                                        | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:factory                                               |     843 |     true |    4726 |         3 | Factory Block                                        | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:factory                                               |     843 |     true |    4726 |         4 | Factory Block                                        | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:factory                                               |     843 |     true |    4726 |         5 | Factory Block                                        | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:factory                                               |     843 |     true |    4726 |         6 | Factory Block                                        | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:factory                                               |     843 |     true |    4726 |         7 | Factory Block                                        | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:factory                                               |     843 |     true |    4726 |         8 | Factory Block                                        | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:factory                                               |     843 |     true |    4726 |         9 | Factory Block                                        | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:factory1                                              |     844 |     true |    4727 |         0 | Factory Block                                        | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:factory1                                              |     844 |     true |    4727 |         1 | Factory Block                                        | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:factory1                                              |     844 |     true |    4727 |         2 | Factory Block                                        | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:factory1                                              |     844 |     true |    4727 |         3 | Factory Block                                        | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:factory1                                              |     844 |     true |    4727 |         4 | Factory Block                                        | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:futura                                                |     845 |     true |    4728 |         0 | Futura Block                                         | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:futura                                                |     845 |     true |    4728 |         1 | Futura Block                                         | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:futura                                                |     845 |     true |    4728 |         2 | Futura Block                                         | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:futura                                                |     845 |     true |    4728 |         3 | Futura Block                                         | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:futura                                                |     845 |     true |    4728 |         4 | Futura Block                                         | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:futura                                                |     845 |     true |    4728 |         5 | Futura Block                                         | true   |                                           |                                                                                                                                                               |
| Chisel                              | chisel:glass                                                 |     846 |     true |    4729 |         0 | Glass                                                | true   | blockGlass,blockGlassColorless            |                                                                                                                                                               |
| Chisel                              | chisel:glass                                                 |     846 |     true |    4729 |         1 | Glass                                                | true   | blockGlass,blockGlassColorless            |                                                                                                                                                               |
| Chisel                              | chisel:glass                                                 |     846 |     true |    4729 |        10 | Glass                                                | true   | blockGlass,blockGlassColorless            |                                                                                                                                                               |
| Chisel                              | chisel:glass                                                 |     846 |     true |    4729 |        11 | Glass                                                | true   | blockGlass,blockGlassColorless            |                                                                                                                                                               |
| Chisel                              | chisel:glass                                                 |     846 |     true |    4729 |        12 | Glass                                                | true   | blockGlass,blockGlassColorless            |                                                                                                                                                               |
| Chisel                              | chisel:glass                                                 |     846 |     true |    4729 |        13 | Glass                                                | true   | blockGlass,blockGlassColorless            |                                                                                                                                                               |
| Chisel                              | chisel:glass                                                 |     846 |     true |    4729 |        14 | Glass                                                | true   | blockGlass,blockGlassColorless            |                                                                                                                                                               |
| Chisel                              | chisel:glass                                                 |     846 |     true |    4729 |        15 | Glass                                                | true   | blockGlass,blockGlassColorless            |                                                                                                                                                               |
| Chisel                              | chisel:glass                                                 |     846 |     true |    4729 |         2 | Glass                                                | true   | blockGlass,blockGlassColorless            |                                                                                                                                                               |
| Chisel                              | chisel:glass                                                 |     846 |     true |    4729 |         3 | Glass                                                | true   | blockGlass,blockGlassColorless            |                                                                                                                                                               |
| Chisel                              | chisel:glass                                                 |     846 |     true |    4729 |         4 | Glass                                                | true   | blockGlass,blockGlassColorless            |                                                                                                                                                               |
| Chisel                              | chisel:glass                                                 |     846 |     true |    4729 |         5 | Glass                                                | true   | blockGlass,blockGlassColorless            |                                                                                                                                                               |
| Chisel                              | chisel:glass                                                 |     846 |     true |    4729 |         6 | Glass                                                | true   | blockGlass,blockGlassColorless            |                                                                                                                                                               |
| Chisel                              | chisel:glass                                                 |     846 |     true |    4729 |         7 | Glass                                                | true   | blockGlass,blockGlassColorless            |                                                                                                                                                               |
| Chisel                              | chisel:glass                                                 |     846 |     true |    4729 |         8 | Glass                                                | true   | blockGlass,blockGlassColorless            |                                                                                                                                                               |
| Chisel                              | chisel:glass                                                 |     846 |     true |    4729 |         9 | Glass                                                | true   | blockGlass,blockGlassColorless            |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedblack                                        |     847 |     true |    4730 |         0 | Black Stained Glass                                  | true   | blockGlass,blockGlassBlack                |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedblack                                        |     847 |     true |    4730 |         1 | Black Stained Glass                                  | true   | blockGlass,blockGlassBlack                |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedblack                                        |     847 |     true |    4730 |         2 | Black Stained Glass                                  | true   | blockGlass,blockGlassBlack                |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedblack                                        |     847 |     true |    4730 |         3 | Black Stained Glass                                  | true   | blockGlass,blockGlassBlack                |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedblack                                        |     847 |     true |    4730 |         4 | Black Stained Glass                                  | true   | blockGlass,blockGlassBlack                |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedblack                                        |     847 |     true |    4730 |         5 | Black Stained Glass                                  | true   | blockGlass,blockGlassBlack                |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedblue                                         |     851 |     true |    4734 |         0 | Blue Stained Glass                                   | true   | blockGlass,blockGlassBlue                 |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedblue                                         |     851 |     true |    4734 |         1 | Blue Stained Glass                                   | true   | blockGlass,blockGlassBlue                 |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedblue                                         |     851 |     true |    4734 |         2 | Blue Stained Glass                                   | true   | blockGlass,blockGlassBlue                 |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedblue                                         |     851 |     true |    4734 |         3 | Blue Stained Glass                                   | true   | blockGlass,blockGlassBlue                 |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedblue                                         |     851 |     true |    4734 |         4 | Blue Stained Glass                                   | true   | blockGlass,blockGlassBlue                 |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedblue                                         |     851 |     true |    4734 |         5 | Blue Stained Glass                                   | true   | blockGlass,blockGlassBlue                 |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedbrown                                        |     850 |     true |    4733 |         0 | Brown Stained Glass                                  | true   | blockGlass,blockGlassBrown                |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedbrown                                        |     850 |     true |    4733 |         1 | Brown Stained Glass                                  | true   | blockGlass,blockGlassBrown                |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedbrown                                        |     850 |     true |    4733 |         2 | Brown Stained Glass                                  | true   | blockGlass,blockGlassBrown                |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedbrown                                        |     850 |     true |    4733 |         3 | Brown Stained Glass                                  | true   | blockGlass,blockGlassBrown                |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedbrown                                        |     850 |     true |    4733 |         4 | Brown Stained Glass                                  | true   | blockGlass,blockGlassBrown                |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedbrown                                        |     850 |     true |    4733 |         5 | Brown Stained Glass                                  | true   | blockGlass,blockGlassBrown                |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedcyan                                         |     853 |     true |    4736 |         0 | Cyan Stained Glass                                   | true   | blockGlass,blockGlassCyan                 |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedcyan                                         |     853 |     true |    4736 |         1 | Cyan Stained Glass                                   | true   | blockGlass,blockGlassCyan                 |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedcyan                                         |     853 |     true |    4736 |         2 | Cyan Stained Glass                                   | true   | blockGlass,blockGlassCyan                 |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedcyan                                         |     853 |     true |    4736 |         3 | Cyan Stained Glass                                   | true   | blockGlass,blockGlassCyan                 |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedcyan                                         |     853 |     true |    4736 |         4 | Cyan Stained Glass                                   | true   | blockGlass,blockGlassCyan                 |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedcyan                                         |     853 |     true |    4736 |         5 | Cyan Stained Glass                                   | true   | blockGlass,blockGlassCyan                 |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedgray                                         |     855 |     true |    4738 |         0 | Gray Stained Glass                                   | true   | blockGlass,blockGlassGray                 |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedgray                                         |     855 |     true |    4738 |         1 | Gray Stained Glass                                   | true   | blockGlass,blockGlassGray                 |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedgray                                         |     855 |     true |    4738 |         2 | Gray Stained Glass                                   | true   | blockGlass,blockGlassGray                 |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedgray                                         |     855 |     true |    4738 |         3 | Gray Stained Glass                                   | true   | blockGlass,blockGlassGray                 |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedgray                                         |     855 |     true |    4738 |         4 | Gray Stained Glass                                   | true   | blockGlass,blockGlassGray                 |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedgray                                         |     855 |     true |    4738 |         5 | Gray Stained Glass                                   | true   | blockGlass,blockGlassGray                 |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedgreen                                        |     849 |     true |    4732 |         0 | Green Stained Glass                                  | true   | blockGlass,blockGlassGreen                |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedgreen                                        |     849 |     true |    4732 |         1 | Green Stained Glass                                  | true   | blockGlass,blockGlassGreen                |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedgreen                                        |     849 |     true |    4732 |         2 | Green Stained Glass                                  | true   | blockGlass,blockGlassGreen                |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedgreen                                        |     849 |     true |    4732 |         3 | Green Stained Glass                                  | true   | blockGlass,blockGlassGreen                |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedgreen                                        |     849 |     true |    4732 |         4 | Green Stained Glass                                  | true   | blockGlass,blockGlassGreen                |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedgreen                                        |     849 |     true |    4732 |         5 | Green Stained Glass                                  | true   | blockGlass,blockGlassGreen                |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedlightblue                                    |     859 |     true |    4742 |         0 | Light Blue Stained Glass                             | true   | blockGlass,blockGlassLightBlue            |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedlightblue                                    |     859 |     true |    4742 |         1 | Light Blue Stained Glass                             | true   | blockGlass,blockGlassLightBlue            |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedlightblue                                    |     859 |     true |    4742 |         2 | Light Blue Stained Glass                             | true   | blockGlass,blockGlassLightBlue            |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedlightblue                                    |     859 |     true |    4742 |         3 | Light Blue Stained Glass                             | true   | blockGlass,blockGlassLightBlue            |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedlightblue                                    |     859 |     true |    4742 |         4 | Light Blue Stained Glass                             | true   | blockGlass,blockGlassLightBlue            |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedlightblue                                    |     859 |     true |    4742 |         5 | Light Blue Stained Glass                             | true   | blockGlass,blockGlassLightBlue            |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedlightgray                                    |     854 |     true |    4737 |         0 | Light Gray Stained Glass                             | true   | blockGlass,blockGlassLightGray            |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedlightgray                                    |     854 |     true |    4737 |         1 | Light Gray Stained Glass                             | true   | blockGlass,blockGlassLightGray            |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedlightgray                                    |     854 |     true |    4737 |         2 | Light Gray Stained Glass                             | true   | blockGlass,blockGlassLightGray            |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedlightgray                                    |     854 |     true |    4737 |         3 | Light Gray Stained Glass                             | true   | blockGlass,blockGlassLightGray            |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedlightgray                                    |     854 |     true |    4737 |         4 | Light Gray Stained Glass                             | true   | blockGlass,blockGlassLightGray            |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedlightgray                                    |     854 |     true |    4737 |         5 | Light Gray Stained Glass                             | true   | blockGlass,blockGlassLightGray            |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedlime                                         |     857 |     true |    4740 |         0 | Lime Stained Glass                                   | true   | blockGlass,blockGlassLime                 |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedlime                                         |     857 |     true |    4740 |         1 | Lime Stained Glass                                   | true   | blockGlass,blockGlassLime                 |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedlime                                         |     857 |     true |    4740 |         2 | Lime Stained Glass                                   | true   | blockGlass,blockGlassLime                 |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedlime                                         |     857 |     true |    4740 |         3 | Lime Stained Glass                                   | true   | blockGlass,blockGlassLime                 |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedlime                                         |     857 |     true |    4740 |         4 | Lime Stained Glass                                   | true   | blockGlass,blockGlassLime                 |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedlime                                         |     857 |     true |    4740 |         5 | Lime Stained Glass                                   | true   | blockGlass,blockGlassLime                 |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedmagenta                                      |     860 |     true |    4743 |         0 | Magenta Stained Glass                                | true   | blockGlass,blockGlassMagenta              |                                                                                                                                                               |
| Chisel                              | chisel:glassdyedmagenta                                      |     860 |     true |    4743 |         1 | Magenta Stained Glass                                | true   | blockGlass,blockGlassMagenta              |                                                                                                                                                               |
