+-------------------------------------+--------------------------------------------------------------+---------+----------+----------+-----------------------------------------------------------------------+--------------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
+-------------------------------------+--------------------------------------------------------------+---------+----------+----------+-----------------------------------------------------------------------+--------------------------------------------------+
| Mod name                            | Registry name                                                | Item ID | Meta/dmg | Subtypes | Display name                                                          | Ore Dict keys                                    |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Acacia Planks                                          |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Acacia Planks                                          |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Acacia Planks                                          |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Acacia Planks                                          |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Acacia Planks                                          |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Acacia Planks                                          |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Acacia Planks                                          |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Acacia Planks                                          |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Acacia Planks                                          |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Acacia Planks                                          |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Acacia Planks                                          |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Acacia Planks                                          |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Acacia Planks                                          |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Acacia Planks                                          |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Acacia Planks                                          |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Acacia Wood Planks                                     |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Acacia Wood Up/Down                                    |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Alchemy Catalyst                                       |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Ale Wort                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Aluminium Sheetmetal                                   |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Aluminum Block                                         |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Aluminum Ore                                           |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite                                               |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite Bricks                                        |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Andesite Pillar Up/Down                                |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Angel Block                                            |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Antiblock                                              |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Antiblock                                              |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Antiblock                                              |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Antiblock                                              |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Antiblock                                              |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Antiblock                                              |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Antiblock                                              |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Antiblock                                              |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Antiblock                                              |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Antiblock                                              |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Antiblock                                              |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Antiblock                                              |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Antiblock                                              |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Antiblock                                              |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Antiblock                                              |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Antiblock                                              |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Apple Juice                                            |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Aquamarine Shale                                       |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Archaic Bricks                                         |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Archaic Edge                                           |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Archaic Tile                                           |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Ashen Brick                                            |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Ashen Stone                                            |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Ashen Tile                                             |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Azulejo                                                |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Azulejo                                                |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Azulejo                                                |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Azulejo                                                |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Azulejo                                                |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Azulejo                                                |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Azulejo                                                |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Azulejo                                                |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Azulejo                                                |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Azulejo                                                |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Azulejo                                                |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Azulejo                                                |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Azulejo                                                |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Azulejo                                                |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Azulejo                                                |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Azulejo                                                |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt                                                 |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Basalt Bricks                                          |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Bauxite Ore                                            |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Biodiesel                                              |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Biofuel                                                |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Bark                                             |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Bookshelf                                        |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Bookshelf                                        |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Bookshelf                                        |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Bookshelf                                        |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Bookshelf                                        |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Bookshelf                                        |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Bookshelf                                        |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Bookshelf                                        |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Bookshelf                                        |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Bookshelf                                        |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Leaves                                           |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Planks                                           |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Planks                                           |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Planks                                           |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Planks                                           |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Planks                                           |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Planks                                           |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Planks                                           |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Planks                                           |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Planks                                           |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Planks                                           |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Planks                                           |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Planks                                           |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Planks                                           |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Planks                                           |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Planks                                           |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Wood Planks                                      |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Birch Wood Up/Down                                     |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Black Concrete                                         |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Black Concrete                                         |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Black Concrete                                         |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Black Concrete                                         |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Black Concrete                                         |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Black Concrete                                         |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Black Concrete                                         |                                                  |
| Chisels & Bits                      | chiselsandbits:block_bit                                     |    6140 |        0 |     true | Chiseled Bit - Black Concrete                                         |                                                  |
